account_id,signup_ts_utc,signup_month,initial_plan_tier,region,acquisition_channel
acct_001420,2024-02-08T20:31:00+00:00,2024-02-01,free,NA,partner
acct_001421,2024-01-10T18:43:00+00:00,2024-01-01,free,NA,direct
acct_001422,2024-06-19T09:53:00+00:00,2024-06-01,free,APAC,paid_search
acct_001423,2024-01-03T15:53:00+00:00,2024-01-01,free,LATAM,direct
acct_001424,2024-05-20T18:00:00+00:00,2024-05-01,free,APAC,organic
acct_001425,2024-08-11T19:46:00+00:00,2024-08-01,free,EU,paid_search
acct_001426,2024-01-21T12:20:00+00:00,2024-01-01,free,NA,organic
acct_001427,2024-09-20T14:05:00+00:00,2024-09-01,free,LATAM,partner
acct_001428,2024-03-08T20:55:00+00:00,2024-03-01,free,LATAM,organic
acct_001429,2024-01-07T10:24:00+00:00,2024-01-01,free,LATAM,partner
acct_001430,2024-03-04T12:31:00+00:00,2024-03-01,free,LATAM,partner
acct_001431,2024-03-12T18:06:00+00:00,2024-03-01,free,APAC,paid_search
acct_001432,2024-08-15T14:30:00+00:00,2024-08-01,free,APAC,direct
acct_001433,2024-02-25T14:51:00+00:00,2024-02-01,free,APAC,paid_search
acct_001434,2024-07-21T14:05:00+00:00,2024-07-01,free,NA,partner
acct_001435,2024-08-22T11:41:00+00:00,2024-08-01,free,EU,direct
acct_001436,2024-09-21T18:33:00+00:00,2024-09-01,free,NA,partner
acct_001437,2024-08-14T09:58:00+00:00,2024-08-01,free,LATAM,partner
acct_001438,2024-03-05T18:57:00+00:00,2024-03-01,free,APAC,paid_search
acct_001439,2024-09-14T12:36:00+00:00,2024-09-01,free,NA,organic
acct_001440,2024-01-17T09:32:00+00:00,2024-01-01,free,LATAM,direct
acct_001441,2024-02-15T18:46:00+00:00,2024-02-01,free,APAC,partner
acct_001442,2024-05-19T09:49:00+00:00,2024-05-01,free,NA,organic
acct_001443,2024-08-06T20:11:00+00:00,2024-08-01,free,LATAM,organic
acct_001444,2024-02-14T19:19:00+00:00,2024-02-01,free,APAC,direct
acct_001445,2024-08-20T20:16:00+00:00,2024-08-01,free,APAC,paid_search
acct_001446,2024-04-06T09:47:00+00:00,2024-04-01,free,APAC,organic
acct_001447,2024-07-18T08:00:00+00:00,2024-07-01,free,LATAM,organic
acct_001448,2024-01-06T18:30:00+00:00,2024-01-01,free,LATAM,direct
acct_001449,2024-08-10T17:52:00+00:00,2024-08-01,free,APAC,direct
acct_001450,2024-05-03T10:08:00+00:00,2024-05-01,free,NA,paid_search
acct_001451,2024-02-01T19:12:00+00:00,2024-02-01,free,NA,paid_search
acct_001452,2024-08-21T10:41:00+00:00,2024-08-01,free,EU,direct
acct_001453,2024-09-07T09:19:00+00:00,2024-09-01,free,LATAM,paid_search
acct_001454,2024-08-14T08:07:00+00:00,2024-08-01,free,EU,paid_search
acct_001455,2024-08-16T15:01:00+00:00,2024-08-01,free,LATAM,paid_search
acct_001456,2024-04-10T17:53:00+00:00,2024-04-01,free,LATAM,organic
acct_001457,2024-06-01T09:40:00+00:00,2024-06-01,free,LATAM,direct
acct_001458,2024-08-24T17:38:00+00:00,2024-08-01,free,APAC,organic
acct_001459,2024-08-13T15:32:00+00:00,2024-08-01,free,LATAM,paid_search
acct_001460,2024-01-17T08:27:00+00:00,2024-01-01,free,APAC,organic
acct_001461,2024-05-21T14:56:00+00:00,2024-05-01,free,LATAM,organic
acct_001462,2024-08-20T18:22:00+00:00,2024-08-01,free,LATAM,direct
acct_001463,2024-01-06T12:46:00+00:00,2024-01-01,free,EU,direct
acct_001464,2024-06-15T11:32:00+00:00,2024-06-01,free,EU,partner
acct_001465,2024-08-05T12:46:00+00:00,2024-08-01,free,LATAM,direct
acct_001466,2024-06-16T20:54:00+00:00,2024-06-01,free,EU,paid_search
acct_001467,2024-05-23T19:05:00+00:00,2024-05-01,free,LATAM,paid_search
acct_001468,2024-03-07T10:38:00+00:00,2024-03-01,free,LATAM,organic
acct_001469,2024-07-16T12:15:00+00:00,2024-07-01,free,EU,organic
acct_001470,2024-01-12T12:22:00+00:00,2024-01-01,free,EU,paid_search
acct_001471,2024-09-02T20:04:00+00:00,2024-09-01,free,APAC,direct
acct_001472,2024-02-20T11:07:00+00:00,2024-02-01,free,EU,direct
acct_001473,2024-05-11T20:22:00+00:00,2024-05-01,free,NA,partner
acct_001474,2024-03-23T16:38:00+00:00,2024-03-01,free,NA,organic
acct_001475,2024-08-15T20:07:00+00:00,2024-08-01,free,NA,organic
acct_001476,2024-09-02T16:06:00+00:00,2024-09-01,free,EU,organic
acct_001477,2024-04-12T10:46:00+00:00,2024-04-01,free,APAC,direct
acct_001478,2024-09-16T19:55:00+00:00,2024-09-01,free,NA,paid_search
acct_001479,2024-06-11T10:07:00+00:00,2024-06-01,free,EU,direct
acct_001480,2024-07-25T20:00:00+00:00,2024-07-01,free,EU,direct
acct_001481,2024-06-10T16:10:00+00:00,2024-06-01,free,NA,partner
acct_001482,2024-06-23T20:26:00+00:00,2024-06-01,free,APAC,paid_search
acct_001483,2024-03-25T20:33:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001484,2024-03-14T14:58:00+00:00,2024-03-01,free,LATAM,direct
acct_001485,2024-09-22T13:01:00+00:00,2024-09-01,free,LATAM,paid_search
acct_001486,2024-01-23T20:33:00+00:00,2024-01-01,free,NA,organic
acct_001487,2024-06-11T14:49:00+00:00,2024-06-01,free,EU,direct
acct_001488,2024-01-13T20:02:00+00:00,2024-01-01,free,EU,organic
acct_001489,2024-09-10T14:25:00+00:00,2024-09-01,free,APAC,partner
acct_001490,2024-06-01T12:57:00+00:00,2024-06-01,free,EU,direct
acct_001491,2024-08-21T11:56:00+00:00,2024-08-01,free,LATAM,partner
acct_001492,2024-07-25T11:56:00+00:00,2024-07-01,free,APAC,organic
acct_001493,2024-01-18T13:24:00+00:00,2024-01-01,free,EU,partner
acct_001494,2024-04-03T16:35:00+00:00,2024-04-01,free,APAC,partner
acct_001495,2024-03-01T08:56:00+00:00,2024-03-01,free,APAC,paid_search
acct_001496,2024-05-24T14:32:00+00:00,2024-05-01,free,NA,organic
acct_001497,2024-06-09T18:32:00+00:00,2024-06-01,free,APAC,organic
acct_001498,2024-01-25T18:07:00+00:00,2024-01-01,free,LATAM,partner
acct_001499,2024-01-15T13:15:00+00:00,2024-01-01,free,EU,partner
acct_001500,2024-05-10T18:50:00+00:00,2024-05-01,free,EU,direct
acct_001501,2024-09-24T11:06:00+00:00,2024-09-01,free,APAC,paid_search
acct_001502,2024-06-15T09:09:00+00:00,2024-06-01,free,LATAM,direct
acct_001503,2024-02-03T08:27:00+00:00,2024-02-01,free,EU,direct
acct_001504,2024-04-15T09:23:00+00:00,2024-04-01,free,LATAM,direct
acct_001505,2024-05-19T15:40:00+00:00,2024-05-01,free,LATAM,direct
acct_001506,2024-08-24T14:52:00+00:00,2024-08-01,free,EU,paid_search
acct_001507,2024-09-05T15:45:00+00:00,2024-09-01,free,LATAM,paid_search
acct_001508,2024-09-17T09:44:00+00:00,2024-09-01,free,EU,direct
acct_001509,2024-08-02T19:10:00+00:00,2024-08-01,free,APAC,organic
acct_001510,2024-07-04T09:23:00+00:00,2024-07-01,free,APAC,organic
acct_001511,2024-09-05T09:23:00+00:00,2024-09-01,free,APAC,partner
acct_001512,2024-05-10T15:01:00+00:00,2024-05-01,free,EU,paid_search
acct_001513,2024-07-02T12:56:00+00:00,2024-07-01,free,APAC,paid_search
acct_001514,2024-03-24T15:00:00+00:00,2024-03-01,free,NA,partner
acct_001515,2024-02-02T14:30:00+00:00,2024-02-01,free,APAC,direct
acct_001516,2024-06-13T15:53:00+00:00,2024-06-01,free,EU,paid_search
acct_001517,2024-09-21T15:48:00+00:00,2024-09-01,free,LATAM,direct
acct_001518,2024-03-24T13:05:00+00:00,2024-03-01,free,LATAM,direct
acct_001519,2024-04-13T13:34:00+00:00,2024-04-01,free,NA,direct
acct_001520,2024-05-21T09:55:00+00:00,2024-05-01,free,EU,organic
acct_001521,2024-05-18T18:07:00+00:00,2024-05-01,free,NA,paid_search
acct_001522,2024-09-19T20:03:00+00:00,2024-09-01,free,EU,direct
acct_001523,2024-09-01T09:42:00+00:00,2024-09-01,free,EU,organic
acct_001524,2024-05-07T11:53:00+00:00,2024-05-01,free,LATAM,organic
acct_001525,2024-09-20T13:25:00+00:00,2024-09-01,free,NA,direct
acct_001526,2024-01-11T14:11:00+00:00,2024-01-01,free,LATAM,organic
acct_001527,2024-09-11T14:16:00+00:00,2024-09-01,free,NA,organic
acct_001528,2024-02-18T10:18:00+00:00,2024-02-01,free,EU,paid_search
acct_001529,2024-05-25T09:09:00+00:00,2024-05-01,free,APAC,direct
acct_001530,2024-03-02T17:20:00+00:00,2024-03-01,free,EU,organic
acct_001531,2024-01-10T14:06:00+00:00,2024-01-01,free,APAC,paid_search
acct_001532,2024-07-11T12:24:00+00:00,2024-07-01,free,NA,organic
acct_001533,2024-04-08T20:38:00+00:00,2024-04-01,free,EU,direct
acct_001534,2024-09-25T16:24:00+00:00,2024-09-01,free,NA,partner
acct_001535,2024-01-11T15:35:00+00:00,2024-01-01,free,LATAM,organic
acct_001536,2024-08-01T14:40:00+00:00,2024-08-01,free,EU,organic
acct_001537,2024-05-18T17:43:00+00:00,2024-05-01,free,NA,paid_search
acct_001538,2024-09-21T20:08:00+00:00,2024-09-01,free,APAC,direct
acct_001539,2024-08-03T18:32:00+00:00,2024-08-01,free,EU,paid_search
acct_001540,2024-06-18T10:50:00+00:00,2024-06-01,free,EU,direct
acct_001541,2024-09-15T08:00:00+00:00,2024-09-01,free,LATAM,partner
acct_001542,2024-03-01T08:59:00+00:00,2024-03-01,free,LATAM,partner
acct_001543,2024-05-22T14:22:00+00:00,2024-05-01,free,EU,partner
acct_001544,2024-01-06T19:34:00+00:00,2024-01-01,free,NA,partner
acct_001545,2024-02-13T19:07:00+00:00,2024-02-01,free,EU,partner
acct_001546,2024-07-07T17:32:00+00:00,2024-07-01,free,APAC,partner
acct_001547,2024-05-25T19:28:00+00:00,2024-05-01,free,APAC,paid_search
acct_001548,2024-06-11T11:29:00+00:00,2024-06-01,free,APAC,organic
acct_001549,2024-03-21T08:38:00+00:00,2024-03-01,free,LATAM,organic
acct_001550,2024-01-22T10:26:00+00:00,2024-01-01,free,LATAM,direct
acct_001551,2024-09-03T20:56:00+00:00,2024-09-01,free,NA,organic
acct_001552,2024-08-22T09:22:00+00:00,2024-08-01,free,LATAM,partner
acct_001553,2024-07-06T20:51:00+00:00,2024-07-01,free,NA,organic
acct_001554,2024-08-12T11:28:00+00:00,2024-08-01,free,NA,paid_search
acct_001555,2024-01-25T12:43:00+00:00,2024-01-01,free,APAC,paid_search
acct_001556,2024-02-20T18:19:00+00:00,2024-02-01,free,EU,paid_search
acct_001557,2024-08-12T08:17:00+00:00,2024-08-01,free,LATAM,paid_search
acct_001558,2024-01-07T18:25:00+00:00,2024-01-01,free,NA,partner
acct_001559,2024-09-16T10:35:00+00:00,2024-09-01,free,EU,paid_search
acct_001560,2024-02-19T10:47:00+00:00,2024-02-01,free,NA,paid_search
acct_001561,2024-05-19T11:56:00+00:00,2024-05-01,free,APAC,paid_search
acct_001562,2024-01-23T18:34:00+00:00,2024-01-01,free,APAC,direct
acct_001563,2024-01-14T18:43:00+00:00,2024-01-01,free,NA,partner
acct_001564,2024-07-14T12:07:00+00:00,2024-07-01,free,LATAM,direct
acct_001565,2024-06-17T20:02:00+00:00,2024-06-01,free,EU,organic
acct_001566,2024-05-14T16:28:00+00:00,2024-05-01,free,APAC,organic
acct_001567,2024-07-07T13:05:00+00:00,2024-07-01,free,NA,paid_search
acct_001568,2024-07-03T11:12:00+00:00,2024-07-01,free,EU,partner
acct_001569,2024-05-03T18:40:00+00:00,2024-05-01,free,NA,organic
acct_001570,2024-08-14T20:01:00+00:00,2024-08-01,free,APAC,partner
acct_001571,2024-04-04T15:15:00+00:00,2024-04-01,free,APAC,organic
acct_001572,2024-06-17T20:15:00+00:00,2024-06-01,free,NA,direct
acct_001573,2024-02-21T15:37:00+00:00,2024-02-01,free,NA,organic
acct_001574,2024-01-02T14:20:00+00:00,2024-01-01,free,NA,paid_search
acct_001575,2024-01-15T08:19:00+00:00,2024-01-01,free,LATAM,organic
acct_001576,2024-02-22T08:35:00+00:00,2024-02-01,free,NA,partner
acct_001577,2024-07-13T09:39:00+00:00,2024-07-01,free,LATAM,paid_search
acct_001578,2024-01-15T14:29:00+00:00,2024-01-01,free,LATAM,organic
acct_001579,2024-06-21T18:50:00+00:00,2024-06-01,free,NA,direct
acct_001580,2024-09-11T17:12:00+00:00,2024-09-01,free,NA,organic
acct_001581,2024-01-20T19:04:00+00:00,2024-01-01,free,EU,paid_search
acct_001582,2024-09-09T13:26:00+00:00,2024-09-01,free,LATAM,direct
acct_001583,2024-03-08T10:51:00+00:00,2024-03-01,free,NA,organic
acct_001584,2024-03-10T17:27:00+00:00,2024-03-01,free,APAC,partner
acct_001585,2024-09-25T10:09:00+00:00,2024-09-01,free,LATAM,partner
acct_001586,2024-06-10T13:00:00+00:00,2024-06-01,free,EU,organic
acct_001587,2024-04-17T16:54:00+00:00,2024-04-01,free,NA,direct
acct_001588,2024-06-07T11:40:00+00:00,2024-06-01,free,EU,organic
acct_001589,2024-06-07T18:30:00+00:00,2024-06-01,free,LATAM,partner
acct_001590,2024-06-20T12:26:00+00:00,2024-06-01,free,APAC,paid_search
acct_001591,2024-02-15T20:58:00+00:00,2024-02-01,free,NA,direct
acct_001592,2024-04-01T18:14:00+00:00,2024-04-01,free,EU,direct
acct_001593,2024-04-08T15:47:00+00:00,2024-04-01,free,APAC,direct
acct_001594,2024-04-13T10:52:00+00:00,2024-04-01,free,NA,partner
acct_001595,2024-01-03T13:01:00+00:00,2024-01-01,free,NA,paid_search
acct_001596,2024-05-15T11:40:00+00:00,2024-05-01,free,APAC,organic
acct_001597,2024-01-07T11:18:00+00:00,2024-01-01,free,EU,paid_search
acct_001598,2024-05-24T10:21:00+00:00,2024-05-01,free,EU,paid_search
acct_001599,2024-04-01T10:53:00+00:00,2024-04-01,free,APAC,organic
acct_001600,2024-01-22T10:24:00+00:00,2024-01-01,free,NA,partner
acct_001601,2024-04-10T15:15:00+00:00,2024-04-01,free,APAC,partner
acct_001602,2024-03-17T20:39:00+00:00,2024-03-01,free,LATAM,organic
acct_001603,2024-02-05T10:50:00+00:00,2024-02-01,free,EU,paid_search
acct_001604,2024-09-13T19:23:00+00:00,2024-09-01,free,APAC,direct
acct_001605,2024-04-02T20:39:00+00:00,2024-04-01,free,EU,partner
acct_001606,2024-03-11T11:03:00+00:00,2024-03-01,free,APAC,paid_search
acct_001607,2024-09-19T15:13:00+00:00,2024-09-01,free,NA,direct
acct_001608,2024-02-06T16:24:00+00:00,2024-02-01,free,APAC,direct
acct_001609,2024-09-15T10:20:00+00:00,2024-09-01,free,APAC,direct
acct_001610,2024-08-16T12:37:00+00:00,2024-08-01,free,LATAM,organic
acct_001611,2024-04-08T11:28:00+00:00,2024-04-01,free,EU,direct
acct_001612,2024-04-10T14:56:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001613,2024-06-09T16:05:00+00:00,2024-06-01,free,EU,organic
acct_001614,2024-05-15T16:22:00+00:00,2024-05-01,free,EU,organic
acct_001615,2024-08-17T17:21:00+00:00,2024-08-01,free,LATAM,direct
acct_001616,2024-08-14T14:23:00+00:00,2024-08-01,free,LATAM,partner
acct_001617,2024-05-13T08:11:00+00:00,2024-05-01,free,LATAM,paid_search
acct_001618,2024-05-21T09:22:00+00:00,2024-05-01,free,NA,partner
acct_001619,2024-09-17T16:41:00+00:00,2024-09-01,free,NA,partner
acct_001620,2024-04-04T09:04:00+00:00,2024-04-01,free,APAC,organic
acct_001621,2024-09-07T13:12:00+00:00,2024-09-01,free,APAC,partner
acct_001622,2024-05-24T20:43:00+00:00,2024-05-01,free,APAC,paid_search
acct_001623,2024-03-25T19:47:00+00:00,2024-03-01,free,APAC,organic
acct_001624,2024-05-10T13:50:00+00:00,2024-05-01,free,LATAM,direct
acct_001625,2024-01-16T18:32:00+00:00,2024-01-01,free,EU,direct
acct_001626,2024-04-08T19:47:00+00:00,2024-04-01,free,EU,direct
acct_001627,2024-04-17T17:50:00+00:00,2024-04-01,free,LATAM,direct
acct_001628,2024-06-03T13:54:00+00:00,2024-06-01,free,EU,direct
acct_001629,2024-07-07T15:28:00+00:00,2024-07-01,free,NA,partner
acct_001630,2024-03-19T10:19:00+00:00,2024-03-01,free,NA,direct
acct_001631,2024-06-11T11:26:00+00:00,2024-06-01,free,LATAM,direct
acct_001632,2024-09-10T13:37:00+00:00,2024-09-01,free,NA,organic
acct_001633,2024-03-05T13:36:00+00:00,2024-03-01,free,LATAM,direct
acct_001634,2024-04-13T09:34:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001635,2024-08-04T13:36:00+00:00,2024-08-01,free,LATAM,partner
acct_001636,2024-02-06T09:43:00+00:00,2024-02-01,free,EU,organic
acct_001637,2024-08-01T10:12:00+00:00,2024-08-01,free,NA,direct
acct_001638,2024-05-07T11:18:00+00:00,2024-05-01,free,NA,direct
acct_001639,2024-01-12T16:00:00+00:00,2024-01-01,free,EU,partner
acct_001640,2024-07-13T10:07:00+00:00,2024-07-01,free,EU,direct
acct_001641,2024-08-24T09:24:00+00:00,2024-08-01,free,EU,paid_search
acct_001642,2024-04-10T14:52:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001643,2024-05-19T11:32:00+00:00,2024-05-01,free,LATAM,partner
acct_001644,2024-04-01T10:28:00+00:00,2024-04-01,free,NA,direct
acct_001645,2024-04-17T13:58:00+00:00,2024-04-01,free,LATAM,direct
acct_001646,2024-08-19T08:47:00+00:00,2024-08-01,free,NA,partner
acct_001647,2024-08-12T19:53:00+00:00,2024-08-01,free,APAC,direct
acct_001648,2024-03-14T11:11:00+00:00,2024-03-01,free,LATAM,direct
acct_001649,2024-07-22T10:44:00+00:00,2024-07-01,free,NA,direct
acct_001650,2024-01-08T10:17:00+00:00,2024-01-01,free,APAC,organic
acct_001651,2024-04-16T14:48:00+00:00,2024-04-01,free,NA,partner
acct_001652,2024-02-25T09:32:00+00:00,2024-02-01,free,APAC,direct
acct_001653,2024-08-06T12:13:00+00:00,2024-08-01,free,NA,direct
acct_001654,2024-01-03T18:44:00+00:00,2024-01-01,free,LATAM,direct
acct_001655,2024-06-24T14:54:00+00:00,2024-06-01,free,EU,direct
acct_001656,2024-01-01T12:07:00+00:00,2024-01-01,free,EU,partner
acct_001657,2024-08-16T15:04:00+00:00,2024-08-01,free,NA,paid_search
acct_001658,2024-08-05T15:52:00+00:00,2024-08-01,free,APAC,paid_search
acct_001659,2024-03-01T17:06:00+00:00,2024-03-01,free,EU,partner
acct_001660,2024-02-18T19:25:00+00:00,2024-02-01,free,EU,organic
acct_001661,2024-01-22T12:09:00+00:00,2024-01-01,free,LATAM,partner
acct_001662,2024-03-07T19:02:00+00:00,2024-03-01,free,EU,direct
acct_001663,2024-01-21T20:33:00+00:00,2024-01-01,free,NA,direct
acct_001664,2024-05-15T08:38:00+00:00,2024-05-01,free,NA,organic
acct_001665,2024-07-25T11:59:00+00:00,2024-07-01,free,EU,partner
acct_001666,2024-04-07T09:01:00+00:00,2024-04-01,free,LATAM,organic
acct_001667,2024-01-11T11:43:00+00:00,2024-01-01,free,NA,paid_search
acct_001668,2024-02-22T10:46:00+00:00,2024-02-01,free,EU,organic
acct_001669,2024-07-17T09:52:00+00:00,2024-07-01,free,APAC,partner
acct_001670,2024-09-21T11:39:00+00:00,2024-09-01,free,EU,direct
acct_001671,2024-07-04T11:13:00+00:00,2024-07-01,free,NA,partner
acct_001672,2024-06-06T08:25:00+00:00,2024-06-01,free,APAC,organic
acct_001673,2024-07-07T15:14:00+00:00,2024-07-01,free,NA,partner
acct_001674,2024-06-02T09:56:00+00:00,2024-06-01,free,EU,direct
acct_001675,2024-05-25T17:31:00+00:00,2024-05-01,free,NA,paid_search
acct_001676,2024-05-04T17:20:00+00:00,2024-05-01,free,LATAM,paid_search
acct_001677,2024-06-06T18:48:00+00:00,2024-06-01,free,APAC,direct
acct_001678,2024-02-11T08:38:00+00:00,2024-02-01,free,LATAM,direct
acct_001679,2024-09-21T19:14:00+00:00,2024-09-01,free,NA,paid_search
acct_001680,2024-01-20T20:57:00+00:00,2024-01-01,free,NA,partner
acct_001681,2024-04-24T14:48:00+00:00,2024-04-01,free,EU,organic
acct_001682,2024-01-05T13:31:00+00:00,2024-01-01,free,APAC,paid_search
acct_001683,2024-03-13T11:41:00+00:00,2024-03-01,free,NA,paid_search
acct_001684,2024-08-24T13:08:00+00:00,2024-08-01,free,APAC,partner
acct_001685,2024-01-17T20:26:00+00:00,2024-01-01,free,APAC,organic
acct_001686,2024-04-24T13:21:00+00:00,2024-04-01,free,EU,paid_search
acct_001687,2024-09-02T18:15:00+00:00,2024-09-01,free,EU,direct
acct_001688,2024-09-11T10:28:00+00:00,2024-09-01,free,NA,organic
acct_001689,2024-08-03T11:03:00+00:00,2024-08-01,free,EU,paid_search
acct_001690,2024-03-03T10:37:00+00:00,2024-03-01,free,EU,paid_search
acct_001691,2024-09-03T14:46:00+00:00,2024-09-01,free,LATAM,partner
acct_001692,2024-03-24T11:15:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001693,2024-04-10T12:36:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001694,2024-05-16T09:23:00+00:00,2024-05-01,free,LATAM,direct
acct_001695,2024-03-16T15:27:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001696,2024-08-01T20:24:00+00:00,2024-08-01,free,LATAM,organic
acct_001697,2024-05-20T16:09:00+00:00,2024-05-01,free,EU,partner
acct_001698,2024-07-15T12:29:00+00:00,2024-07-01,free,APAC,direct
acct_001699,2024-09-20T15:04:00+00:00,2024-09-01,free,APAC,paid_search
acct_001700,2024-08-07T10:58:00+00:00,2024-08-01,free,EU,organic
acct_001701,2024-01-17T19:46:00+00:00,2024-01-01,free,APAC,direct
acct_001702,2024-07-14T14:47:00+00:00,2024-07-01,free,APAC,direct
acct_001703,2024-08-10T18:37:00+00:00,2024-08-01,free,NA,direct
acct_001704,2024-01-04T14:59:00+00:00,2024-01-01,free,EU,paid_search
acct_001705,2024-07-09T20:58:00+00:00,2024-07-01,free,APAC,direct
acct_001706,2024-06-23T08:41:00+00:00,2024-06-01,free,LATAM,direct
acct_001707,2024-04-08T15:02:00+00:00,2024-04-01,free,APAC,organic
acct_001708,2024-03-09T17:29:00+00:00,2024-03-01,free,EU,partner
acct_001709,2024-04-20T17:42:00+00:00,2024-04-01,free,EU,organic
acct_001710,2024-02-25T09:41:00+00:00,2024-02-01,free,LATAM,direct
acct_001711,2024-02-17T11:56:00+00:00,2024-02-01,free,LATAM,paid_search
acct_001712,2024-07-09T19:19:00+00:00,2024-07-01,free,LATAM,partner
acct_001713,2024-07-25T19:55:00+00:00,2024-07-01,free,NA,organic
acct_001714,2024-06-05T12:47:00+00:00,2024-06-01,free,EU,direct
acct_001715,2024-05-01T10:52:00+00:00,2024-05-01,free,LATAM,organic
acct_001716,2024-02-03T20:44:00+00:00,2024-02-01,free,LATAM,direct
acct_001717,2024-05-24T14:10:00+00:00,2024-05-01,free,EU,partner
acct_001718,2024-03-23T10:12:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001719,2024-09-04T15:36:00+00:00,2024-09-01,free,EU,paid_search
acct_001720,2024-04-02T19:11:00+00:00,2024-04-01,free,EU,partner
acct_001721,2024-07-15T18:58:00+00:00,2024-07-01,free,NA,paid_search
acct_001722,2024-02-10T09:24:00+00:00,2024-02-01,free,NA,partner
acct_001723,2024-02-11T08:37:00+00:00,2024-02-01,free,EU,direct
acct_001724,2024-08-22T20:06:00+00:00,2024-08-01,free,NA,organic
acct_001725,2024-05-25T08:42:00+00:00,2024-05-01,free,NA,organic
acct_001726,2024-04-17T20:00:00+00:00,2024-04-01,free,LATAM,partner
acct_001727,2024-08-16T20:21:00+00:00,2024-08-01,free,LATAM,partner
acct_001728,2024-06-22T13:20:00+00:00,2024-06-01,free,EU,partner
acct_001729,2024-07-13T17:03:00+00:00,2024-07-01,free,APAC,partner
acct_001730,2024-02-01T15:55:00+00:00,2024-02-01,free,LATAM,paid_search
acct_001731,2024-01-20T09:55:00+00:00,2024-01-01,free,APAC,paid_search
acct_001732,2024-06-15T17:43:00+00:00,2024-06-01,free,LATAM,direct
acct_001733,2024-04-01T18:52:00+00:00,2024-04-01,free,APAC,organic
acct_001734,2024-06-02T20:47:00+00:00,2024-06-01,free,APAC,direct
acct_001735,2024-04-20T15:25:00+00:00,2024-04-01,free,NA,partner
acct_001736,2024-07-16T18:54:00+00:00,2024-07-01,free,NA,direct
acct_001737,2024-05-20T11:45:00+00:00,2024-05-01,free,EU,organic
acct_001738,2024-03-16T20:05:00+00:00,2024-03-01,free,APAC,direct
acct_001739,2024-03-15T09:30:00+00:00,2024-03-01,free,EU,paid_search
acct_001740,2024-04-06T20:42:00+00:00,2024-04-01,free,NA,organic
acct_001741,2024-07-23T08:10:00+00:00,2024-07-01,free,APAC,direct
acct_001742,2024-05-08T19:16:00+00:00,2024-05-01,free,LATAM,organic
acct_001743,2024-03-18T18:46:00+00:00,2024-03-01,free,LATAM,organic
acct_001744,2024-06-08T17:49:00+00:00,2024-06-01,free,NA,partner
acct_001745,2024-07-23T19:47:00+00:00,2024-07-01,free,LATAM,direct
acct_001746,2024-04-08T12:07:00+00:00,2024-04-01,free,APAC,organic
acct_001747,2024-02-03T13:47:00+00:00,2024-02-01,free,EU,organic
acct_001748,2024-06-05T13:24:00+00:00,2024-06-01,free,NA,partner
acct_001749,2024-01-19T16:12:00+00:00,2024-01-01,free,LATAM,direct
acct_001750,2024-06-25T13:51:00+00:00,2024-06-01,free,EU,paid_search
acct_001751,2024-02-13T08:34:00+00:00,2024-02-01,free,LATAM,partner
acct_001752,2024-03-10T11:31:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001753,2024-05-05T19:42:00+00:00,2024-05-01,free,NA,partner
acct_001754,2024-05-17T19:07:00+00:00,2024-05-01,free,APAC,direct
acct_001755,2024-04-16T12:45:00+00:00,2024-04-01,free,LATAM,organic
acct_001756,2024-06-05T19:13:00+00:00,2024-06-01,free,EU,organic
acct_001757,2024-03-16T19:25:00+00:00,2024-03-01,free,APAC,paid_search
acct_001758,2024-01-18T14:21:00+00:00,2024-01-01,free,LATAM,direct
acct_001759,2024-06-25T14:25:00+00:00,2024-06-01,free,NA,partner
acct_001760,2024-05-23T11:44:00+00:00,2024-05-01,free,LATAM,organic
acct_001761,2024-03-11T20:50:00+00:00,2024-03-01,free,NA,partner
acct_001762,2024-08-21T10:36:00+00:00,2024-08-01,free,EU,direct
acct_001763,2024-08-10T10:13:00+00:00,2024-08-01,free,EU,paid_search
acct_001764,2024-01-12T19:54:00+00:00,2024-01-01,free,NA,paid_search
acct_001765,2024-07-14T18:53:00+00:00,2024-07-01,free,EU,organic
acct_001766,2024-02-12T15:11:00+00:00,2024-02-01,free,NA,organic
acct_001767,2024-09-21T13:37:00+00:00,2024-09-01,free,LATAM,paid_search
acct_001768,2024-07-08T08:07:00+00:00,2024-07-01,free,EU,direct
acct_001769,2024-08-10T19:38:00+00:00,2024-08-01,free,EU,direct
acct_001770,2024-02-25T15:55:00+00:00,2024-02-01,free,LATAM,partner
acct_001771,2024-08-12T08:07:00+00:00,2024-08-01,free,NA,organic
acct_001772,2024-02-16T18:42:00+00:00,2024-02-01,free,EU,organic
acct_001773,2024-08-09T19:47:00+00:00,2024-08-01,free,NA,paid_search
acct_001774,2024-07-16T18:44:00+00:00,2024-07-01,free,LATAM,partner
